DATE,DGS10,DGS5,DGS1,BAA,AAA,CORESTICKM159SFRBATL,UNRATE,INDPRO,TERM,CURVE,DEFAULT,INFLATION
1919-01-31,,,,7.12,5.35,,,4.8665,,,-1.7700000000000005,
1919-02-28,,,,7.2,5.35,,,4.6514,,,-1.8500000000000005,
1919-03-31,,,,7.15,5.39,,,4.517,,,-1.7600000000000007,
1919-04-30,,,,7.23,5.44,,,4.5976,,,-1.79,
1919-05-31,,,,7.09,5.39,,,4.6245,,,-1.7000000000000002,
1919-06-30,,,,7.04,5.4,,,4.9203,,,-1.6399999999999997,
1919-07-31,,,,7.06,5.44,,,5.216,,,-1.6199999999999992,
1919-08-31,,,,7.13,5.56,,,5.2967,,,-1.5700000000000003,
1919-09-30,,,,7.27,5.6,,,5.1891,,,-1.67,
1919-10-31,,,,7.34,5.54,,,5.1354,,,-1.7999999999999998,
1919-11-30,,,,7.54,5.66,,,5.0547,,,-1.88,
1919-12-31,,,,7.77,5.73,,,5.1354,,,-2.039999999999999,
1920-01-31,,,,7.78,5.75,,,5.6193,,,-2.0300000000000002,
1920-02-29,,,,7.94,5.86,,,5.6193,,,-2.08,
1920-03-31,,,,7.97,5.92,,,5.5118,,,-2.05,
1920-04-30,,,,8.17,6.04,,,5.216,,,-2.13,
1920-05-31,,,,8.39,6.25,,,5.3505,,,-2.1400000000000006,
1920-06-30,,,,8.39,6.38,,,5.4042,,,-2.0100000000000007,
1920-07-31,,,,8.52,6.34,,,5.2698,,,-2.1799999999999997,
1920-08-31,,,,8.39,6.3,,,5.2967,,,-2.0900000000000007,
1920-09-30,,,,8.14,6.22,,,5.1085,,,-1.9200000000000008,
1920-10-31,,,,7.99,6.05,,,4.8934,,,-1.9400000000000004,
1920-11-30,,,,8.21,6.08,,,4.4901,,,-2.130000000000001,
1920-12-31,,,,8.56,6.26,,,4.2212,,,-2.3000000000000007,
1921-01-31,,,,8.5,6.14,,,3.9792,,,-2.3600000000000003,
1921-02-28,,,,8.42,6.08,,,3.8986,,,-2.34,
1921-03-31,,,,8.55,6.08,,,3.791,,,-2.4700000000000006,
1921-04-30,,,,8.53,6.06,,,3.791,,,-2.4699999999999998,
1921-05-31,,,,8.52,6.11,,,3.8986,,,-2.4099999999999993,
1921-06-30,,,,8.56,6.18,,,3.8717,,,-2.380000000000001,
1921-07-31,,,,8.48,6.12,,,3.8448,,,-2.3600000000000003,
1921-08-31,,,,8.51,5.99,,,3.9792,,,-2.5199999999999996,
1921-09-30,,,,8.34,5.93,,,4.0061,,,-2.41,
1921-10-31,,,,8.34,5.84,,,4.2481,,,-2.5,
1921-11-30,,,,7.88,5.6,,,4.1943,,,-2.2800000000000002,
1921-12-31,,,,7.61,5.5,,,4.1674,,,-2.1100000000000003,
1922-01-31,,,,7.7,5.34,,,4.3288,,,-2.3600000000000003,
1922-02-28,,,,7.55,5.29,,,4.517,,,-2.26,
1922-03-31,,,,7.45,5.23,,,4.7589,,,-2.2199999999999998,
1922-04-30,,,,7.14,5.15,,,4.5976,,,-1.9899999999999993,
1922-05-31,,,,6.89,5.13,,,4.8396,,,-1.7599999999999998,
1922-06-30,,,,6.97,5.08,,,5.0816,,,-1.8899999999999997,
1922-07-31,,,,6.89,5.0,,,5.0816,,,-1.8899999999999997,
1922-08-31,,,,6.85,4.96,,,4.974,,,-1.8899999999999997,
1922-09-30,,,,6.75,4.93,,,5.2429,,,-1.8200000000000003,
1922-10-31,,,,6.78,4.97,,,5.5387,,,-1.8100000000000005,
1922-11-30,,,,6.98,5.09,,,5.7806,,,-1.8900000000000006,
1922-12-31,,,,7.02,5.08,,,5.942,,,-1.9399999999999995,
1923-01-31,,,,6.98,5.04,,,5.8075,,,-1.9400000000000004,
1923-02-28,,,,6.97,5.07,,,5.8882,,,-1.8999999999999995,
1923-03-31,,,,7.09,5.13,,,6.0764,,,-1.96,
1923-04-30,,,,7.17,5.22,,,6.2108,,,-1.9500000000000002,
1923-05-31,,,,7.17,5.16,,,6.2915,,,-2.01,
1923-06-30,,,,7.21,5.15,,,6.2377,,,-2.0599999999999996,
1923-07-31,,,,7.34,5.14,,,6.1839,,,-2.2,
1923-08-31,,,,7.38,5.08,,,6.0764,,,-2.3,
1923-09-30,,,,7.38,5.12,,,5.942,,,-2.26,
1923-10-31,,,,7.46,5.11,,,5.9151,,,-2.3499999999999996,
1923-11-30,,,,7.4,5.09,,,5.9151,,,-2.3100000000000005,
1923-12-31,,,,7.38,5.09,,,5.7806,,,-2.29,
1924-01-31,,,,7.24,5.09,,,5.9151,,,-2.1500000000000004,
1924-02-29,,,,7.14,5.09,,,6.0226,,,-2.05,
1924-03-31,,,,7.08,5.1,,,5.9151,,,-1.9800000000000004,
1924-04-30,,,,7.03,5.08,,,5.7269,,,-1.9500000000000002,
1924-05-31,,,,6.97,5.04,,,5.4849,,,-1.9299999999999997,
1924-06-30,,,,6.82,4.99,,,5.2429,,,-1.83,
1924-07-31,,,,6.67,4.95,,,5.1622,,,-1.7199999999999998,
1924-08-31,,,,6.69,4.95,,,5.3505,,,-1.7400000000000002,
1924-09-30,,,,6.73,4.95,,,5.5387,,,-1.7800000000000002,
1924-10-31,,,,6.62,4.92,,,5.6731,,,-1.7000000000000002,
1924-11-30,,,,6.54,4.94,,,5.7806,,,-1.5999999999999996,
1924-12-31,,,,6.46,4.95,,,5.942,,,-1.5099999999999998,
1925-01-31,,,,6.44,4.95,,,6.1302,,,-1.4900000000000002,
1925-02-28,,,,6.36,4.95,,,6.1302,,,-1.4100000000000001,
1925-03-31,,,,6.36,4.91,,,6.1302,,,-1.4500000000000002,
1925-04-30,,,,6.41,4.87,,,6.1839,,,-1.54,
1925-05-31,,,,6.3,4.83,,,6.1571,,,-1.4699999999999998,
1925-06-30,,,,6.18,4.83,,,6.1033,,,-1.3499999999999996,
1925-07-31,,,,6.2,4.87,,,6.2646,,,-1.33,
1925-08-31,,,,6.24,4.9,,,6.1571,,,-1.3399999999999999,
1925-09-30,,,,6.2,4.87,,,6.0764,,,-1.33,
1925-10-31,,,,6.17,4.85,,,6.3184,,,-1.3200000000000003,
1925-11-30,,,,6.17,4.84,,,6.4528,,,-1.33,
1925-12-31,,,,6.15,4.85,,,6.5335,,,-1.3000000000000007,
1926-01-31,,,,6.09,4.82,,,6.4259,,,-1.2699999999999996,
1926-02-28,,,,6.02,4.77,,,6.4259,,,-1.25,
1926-03-31,,,,6.05,4.79,,,6.5066,,,-1.2599999999999998,
1926-04-30,,,,5.98,4.74,,,6.5066,,,-1.2400000000000002,
1926-05-31,,,,5.86,4.71,,,6.4528,,,-1.1500000000000004,
1926-06-30,,,,5.8,4.72,,,6.5335,,,-1.08,
1926-07-31,,,,5.79,4.71,,,6.5604,,,-1.08,
1926-08-31,,,,5.81,4.72,,,6.641,,,-1.0899999999999999,
1926-09-30,,,,5.79,4.72,,,6.7486,,,-1.0700000000000003,
1926-10-31,,,,5.81,4.71,,,6.7486,,,-1.0999999999999996,
1926-11-30,,,,5.77,4.68,,,6.7217,,,-1.0899999999999999,
1926-12-31,,,,5.68,4.68,,,6.6948,,,-1.0,
1927-01-31,,,,5.61,4.66,,,6.6679,,,-0.9500000000000002,
1927-02-28,,,,5.59,4.67,,,6.7217,,,-0.9199999999999999,
1927-03-31,,,,5.54,4.62,,,6.8023,,,-0.9199999999999999,
1927-04-30,,,,5.48,4.58,,,6.641,,,-0.9000000000000004,
1927-05-31,,,,5.5,4.57,,,6.6948,,,-0.9299999999999997,
1927-06-30,,,,5.55,4.58,,,6.6679,,,-0.9699999999999998,
1927-07-31,,,,5.55,4.6,,,6.5872,,,-0.9500000000000002,
1927-08-31,,,,5.48,4.56,,,6.5872,,,-0.9200000000000008,
1927-09-30,,,,5.42,4.54,,,6.4797,,,-0.8799999999999999,
1927-10-31,,,,5.38,4.51,,,6.3453,,,-0.8700000000000001,
1927-11-30,,,,5.35,4.49,,,6.3453,,,-0.8599999999999994,
1927-12-31,,,,5.32,4.46,,,6.3722,,,-0.8600000000000003,
1928-01-31,,,,5.35,4.46,,,6.5066,,,-0.8899999999999997,
1928-02-29,,,,5.33,4.46,,,6.5604,,,-0.8700000000000001,
1928-03-31,,,,5.32,4.46,,,6.6141,,,-0.8600000000000003,
1928-04-30,,,,5.33,4.46,,,6.5872,,,-0.8700000000000001,
1928-05-31,,,,5.42,4.49,,,6.6679,,,-0.9299999999999997,
1928-06-30,,,,5.55,4.57,,,6.7217,,,-0.9799999999999995,
1928-07-31,,,,5.58,4.61,,,6.8023,,,-0.9699999999999998,
1928-08-31,,,,5.61,4.64,,,6.9368,,,-0.9700000000000006,
1928-09-30,,,,5.59,4.61,,,6.9905,,,-0.9799999999999995,
1928-10-31,,,,5.58,4.61,,,7.125,,,-0.9699999999999998,
1928-11-30,,,,5.55,4.58,,,7.2594,,,-0.9699999999999998,
1928-12-31,,,,5.6,4.61,,,7.3938,,,-0.9899999999999993,
1929-01-31,,,,5.63,4.62,,,7.5014,,,-1.0099999999999998,
1929-02-28,,,,5.66,4.66,,,7.4745,,,-1.0,
1929-03-31,,,,5.79,4.7,,,7.5014,,,-1.0899999999999999,
1929-04-30,,,,5.8,4.69,,,7.6358,,,-1.1099999999999994,
1929-05-31,,,,5.8,4.7,,,7.7703,,,-1.0999999999999996,
1929-06-30,,,,5.94,4.77,,,7.824,,,-1.1700000000000008,
1929-07-31,,,,5.95,4.77,,,7.9316,,,-1.1800000000000006,
1929-08-31,,,,6.04,4.79,,,7.8509,,,-1.25,
1929-09-30,,,,6.12,4.8,,,7.7972,,,-1.3200000000000003,
1929-10-31,,,,6.11,4.77,,,7.6627,,,-1.3400000000000007,
1929-11-30,,,,6.03,4.76,,,7.2863,,,-1.2700000000000005,
1929-12-31,,,,5.95,4.67,,,6.9637,,,-1.2800000000000002,
1930-01-31,,,,5.92,4.66,,,6.9637,,,-1.2599999999999998,
1930-02-28,,,,5.89,4.69,,,6.9368,,,-1.1999999999999993,
1930-03-31,,,,5.73,4.62,,,6.8292,,,-1.1100000000000003,
1930-04-30,,,,5.7,4.6,,,6.7755,,,-1.1000000000000005,
1930-05-31,,,,5.72,4.6,,,6.6679,,,-1.12,
1930-06-30,,,,5.78,4.57,,,6.4797,,,-1.21,
1930-07-31,,,,5.77,4.52,,,6.1839,,,-1.25,
1930-08-31,,,,5.73,4.47,,,6.0495,,,-1.2600000000000007,
1930-09-30,,,,5.65,4.42,,,5.942,,,-1.2300000000000004,
1930-10-31,,,,5.94,4.42,,,5.7806,,,-1.5200000000000005,
1930-11-30,,,,6.25,4.47,,,5.6462,,,-1.7800000000000002,
1930-12-31,,,,6.71,4.52,,,5.5118,,,-2.1900000000000004,
1931-01-31,,,,6.41,4.42,,,5.4849,,,-1.9900000000000002,
1931-02-28,,,,6.38,4.43,,,5.5118,,,-1.9500000000000002,
1931-03-31,,,,6.44,4.39,,,5.6193,,,-2.0500000000000007,
1931-04-30,,,,6.72,4.4,,,5.6462,,,-2.3199999999999994,
1931-05-31,,,,7.15,4.37,,,5.5656,,,-2.7800000000000002,
1931-06-30,,,,7.36,4.36,,,5.4311,,,-3.0,
1931-07-31,,,,7.08,4.36,,,5.3505,,,-2.7199999999999998,
1931-08-31,,,,7.47,4.4,,,5.1622,,,-3.0699999999999994,
1931-09-30,,,,8.07,4.55,,,4.9203,,,-3.5200000000000005,
1931-10-31,,,,9.04,4.99,,,4.7321,,,-4.049999999999999,
1931-11-30,,,,8.93,4.94,,,4.6783,,,-3.9899999999999993,
1931-12-31,,,,10.42,5.32,,,4.6514,,,-5.1,
1932-01-31,,,,9.13,5.2,,,4.517,,,-3.9300000000000006,
1932-02-29,,,,8.87,5.23,,,4.4094,,,-3.639999999999999,
1932-03-31,,,,8.83,4.98,,,4.3556,,,-3.8499999999999996,
1932-04-30,,,,10.46,5.17,,,4.0599,,,-5.290000000000001,
1932-05-31,,,,11.0,5.36,,,3.9255,,,-5.64,
1932-06-30,,,,11.0,5.41,,,3.791,,,-5.59,
1932-07-31,,,,10.79,5.26,,,3.6835,,,-5.529999999999999,
1932-08-31,,,,8.22,4.91,,,3.791,,,-3.3100000000000005,
1932-09-30,,,,7.61,4.7,,,4.033,,,-2.91,
1932-10-31,,,,7.87,4.64,,,4.1674,,,-3.2300000000000004,
1932-11-30,,,,8.24,4.63,,,4.1674,,,-3.6100000000000003,
1932-12-31,,,,8.42,4.59,,,4.0868,,,-3.83,
1933-01-31,,,,8.01,4.44,,,4.0061,,,-3.5699999999999994,
1933-02-28,,,,8.37,4.48,,,4.033,,,-3.889999999999999,
1933-03-31,,,,8.91,4.68,,,3.791,,,-4.23,
1933-04-30,,,,9.12,4.78,,,4.0599,,,-4.339999999999999,
1933-05-31,,,,7.74,4.63,,,4.7321,,,-3.1100000000000003,
1933-06-30,,,,7.07,4.46,,,5.458,,,-2.6100000000000003,
1933-07-31,,,,6.62,4.36,,,5.9688,,,-2.26,
1933-08-31,,,,6.77,4.3,,,5.7269,,,-2.4699999999999998,
1933-09-30,,,,7.27,4.36,,,5.4042,,,-2.9099999999999993,
1933-10-31,,,,7.49,4.34,,,5.1354,,,-3.1500000000000004,
1933-11-30,,,,7.98,4.54,,,4.8396,,,-3.4400000000000004,
1933-12-31,,,,7.75,4.5,,,4.8665,,,-3.25,
1934-01-31,,,,7.01,4.35,,,5.0278,,,-2.66,
1934-02-28,,,,6.27,4.2,,,5.2698,,,-2.0699999999999994,
1934-03-31,,,,6.26,4.13,,,5.5118,,,-2.13,
1934-04-30,,,,6.01,4.07,,,5.5118,,,-1.9399999999999995,
1934-05-31,,,,6.05,4.01,,,5.6193,,,-2.04,
1934-06-30,,,,6.06,3.93,,,5.5118,,,-2.1299999999999994,
1934-07-31,,,,6.13,3.89,,,5.1354,,,-2.2399999999999998,
1934-08-31,,,,6.49,3.93,,,5.0816,,,-2.56,
1934-09-30,,,,6.57,3.96,,,4.7858,,,-2.6100000000000003,
1934-10-31,,,,6.4,3.9,,,5.0009,,,-2.5000000000000004,
1934-11-30,,,,6.37,3.86,,,5.0547,,,-2.5100000000000002,
1934-12-31,,,,6.23,3.81,,,5.3773,,,-2.4200000000000004,
1935-01-31,,,,5.98,3.77,,,5.8075,,,-2.2100000000000004,
1935-02-28,,,,5.95,3.69,,,5.9151,,,-2.2600000000000002,
1935-03-31,,,,6.2,3.67,,,5.8882,,,-2.5300000000000002,
1935-04-30,,,,6.13,3.66,,,5.7806,,,-2.4699999999999998,
1935-05-31,,,,5.94,3.65,,,5.7806,,,-2.2900000000000005,
1935-06-30,,,,5.77,3.61,,,5.8613,,,-2.1599999999999997,
1935-07-31,,,,5.67,3.56,,,5.8613,,,-2.11,
1935-08-31,,,,5.58,3.6,,,6.0764,,,-1.98,
1935-09-30,,,,5.53,3.59,,,6.2377,,,-1.9400000000000004,
1935-10-31,,,,5.54,3.52,,,6.4259,,,-2.02,
1935-11-30,,,,5.43,3.47,,,6.5604,,,-1.9599999999999995,
1935-12-31,,,,5.3,3.44,,,6.641,,,-1.8599999999999999,
1936-01-31,,,,5.0,3.37,,,6.5335,,,-1.63,
1936-02-29,,,,4.8,3.32,,,6.3722,,,-1.48,
1936-03-31,,,,4.86,3.29,,,6.4528,,,-1.5700000000000003,
1936-04-30,,,,4.91,3.29,,,6.8561,,,-1.62,
1936-05-31,,,,4.94,3.27,,,6.9905,,,-1.6700000000000004,
1936-06-30,,,,4.9,3.24,,,7.125,,,-1.6600000000000001,
1936-07-31,,,,4.84,3.23,,,7.2594,,,-1.6099999999999999,
1936-08-31,,,,4.74,3.21,,,7.367,,,-1.5300000000000002,
1936-09-30,,,,4.62,3.18,,,7.5014,,,-1.44,
1936-10-31,,,,4.54,3.18,,,7.6089,,,-1.3599999999999999,
1936-11-30,,,,4.52,3.15,,,7.824,,,-1.3699999999999997,
1936-12-31,,,,4.53,3.1,,,8.066,,,-1.4300000000000002,
1937-01-31,,,,4.49,3.1,,,8.0391,,,-1.3900000000000001,
1937-02-28,,,,4.53,3.22,,,8.1467,,,-1.31,
1937-03-31,,,,4.68,3.32,,,8.3349,,,-1.3599999999999999,
1937-04-30,,,,4.84,3.42,,,8.3349,,,-1.42,
1937-05-31,,,,4.84,3.33,,,8.3618,,,-1.5099999999999998,
1937-06-30,,,,4.93,3.28,,,8.2542,,,-1.65,
1937-07-31,,,,4.91,3.25,,,8.308,,,-1.6600000000000001,
1937-08-31,,,,4.92,3.24,,,8.2542,,,-1.6799999999999997,
1937-09-30,,,,5.16,3.28,,,7.9854,,,-1.8800000000000003,
1937-10-31,,,,5.52,3.27,,,7.3938,,,-2.2499999999999996,
1937-11-30,,,,5.82,3.24,,,6.6679,,,-2.58,
1937-12-31,,,,5.73,3.21,,,6.0764,,,-2.5200000000000005,
1938-01-31,,,,5.89,3.17,,,5.942,,,-2.7199999999999998,
1938-02-28,,,,5.97,3.2,,,5.8882,,,-2.7699999999999996,
1938-03-31,,,,6.3,3.22,,,5.8882,,,-3.0799999999999996,
1938-04-30,,,,6.47,3.3,,,5.7806,,,-3.17,
1938-05-31,,,,6.06,3.22,,,5.6462,,,-2.8399999999999994,
1938-06-30,,,,6.25,3.26,,,5.7,,,-2.99,
1938-07-31,,,,5.63,3.22,,,6.0226,,,-2.4099999999999997,
1938-08-31,,,,5.49,3.18,,,6.3453,,,-2.31,
1938-09-30,,,,5.65,3.21,,,6.5335,,,-2.4400000000000004,
1938-10-31,,,,5.36,3.15,,,6.6948,,,-2.2100000000000004,
1938-11-30,,,,5.23,3.1,,,6.9637,,,-2.1300000000000003,
1938-12-31,,,,5.27,3.08,,,7.0443,,,-2.1899999999999995,
1939-01-31,,,,5.12,3.01,,,7.0443,,,-2.1100000000000003,
1939-02-28,,,,5.05,3.0,,,7.0981,,,-2.05,
1939-03-31,,,,4.89,2.99,,,7.125,,,-1.8999999999999995,
1939-04-30,,,,5.15,3.02,,,7.0981,,,-2.1300000000000003,
1939-05-31,,,,5.07,2.97,,,7.0712,,,-2.1,
1939-06-30,,,,4.91,2.92,,,7.2325,,,-1.9900000000000002,
1939-07-31,,,,4.84,2.89,,,7.4476,,,-1.9499999999999997,
1939-08-31,,,,4.85,2.93,,,7.5552,,,-1.9199999999999995,
1939-09-30,,,,5.0,3.25,,,8.0122,,,-1.75,
1939-10-31,,,,4.88,3.15,,,8.4155,,,-1.73,
1939-11-30,,,,4.85,3.0,,,8.6306,,,-1.8499999999999996,
1939-12-31,,,,4.92,2.94,,,8.6306,,,-1.98,
1940-01-31,,,,4.86,2.88,,,8.5231,,,-1.9800000000000004,
1940-02-29,,,,4.83,2.86,,,8.2542,,,-1.9700000000000002,
1940-03-31,,,,4.8,2.84,,,8.066,,,-1.96,
1940-04-30,,,,4.74,2.82,,,8.2273,,,-1.9200000000000004,
1940-05-31,,,,4.94,2.93,,,8.4693,,,-2.0100000000000002,
1940-06-30,,,,5.11,2.96,,,8.7382,,,-2.1500000000000004,
1940-07-31,,,,4.8,2.88,,,8.8457,,,-1.92,
1940-08-31,,,,4.76,2.85,,,8.8995,,,-1.9099999999999997,
1940-09-30,,,,4.66,2.82,,,9.0877,,,-1.8400000000000003,
1940-10-31,,,,4.56,2.79,,,9.2221,,,-1.7699999999999996,
1940-11-30,,,,4.48,2.75,,,9.4372,,,-1.7300000000000004,
1940-12-31,,,,4.45,2.71,,,9.7599,,,-1.7400000000000002,
1941-01-31,,,,4.38,2.75,,,10.0019,,,-1.63,
1941-02-28,,,,4.42,2.78,,,10.2976,,,-1.6400000000000001,
1941-03-31,,,,4.38,2.8,,,10.6203,,,-1.58,
1941-04-30,,,,4.33,2.82,,,10.6471,,,-1.5100000000000002,
1941-05-31,,,,4.32,2.81,,,11.1311,,,-1.5100000000000002,
1941-06-30,,,,4.31,2.77,,,11.2118,,,-1.5399999999999996,
1941-07-31,,,,4.28,2.74,,,11.3462,,,-1.54,
1941-08-31,,,,4.27,2.74,,,11.4806,,,-1.5299999999999994,
1941-09-30,,,,4.3,2.75,,,11.4806,,,-1.5499999999999998,
1941-10-31,,,,4.28,2.73,,,11.5882,,,-1.5500000000000003,
1941-11-30,,,,4.28,2.72,,,11.642,,,-1.56,
1941-12-31,,,,4.38,2.8,,,11.8302,,,-1.58,
1942-01-31,,,,4.29,2.83,,,12.0721,,,-1.46,
1942-02-28,,,,4.29,2.85,,,12.2872,,,-1.44,
1942-03-31,,,,4.3,2.86,,,12.4217,,,-1.44,
1942-04-30,,,,4.26,2.83,,,12.0721,,,-1.4299999999999997,
1942-05-31,,,,4.27,2.85,,,12.099,,,-1.4199999999999995,
1942-06-30,,,,4.33,2.85,,,12.1259,,,-1.48,
1942-07-31,,,,4.3,2.83,,,12.4217,,,-1.4699999999999998,
1942-08-31,,,,4.28,2.81,,,12.7981,,,-1.4700000000000002,
1942-09-30,,,,4.26,2.8,,,13.0938,,,-1.46,
1942-10-31,,,,4.24,2.8,,,13.524,,,-1.4400000000000004,
1942-11-30,,,,4.25,2.79,,,13.8467,,,-1.46,
1942-12-31,,,,4.28,2.81,,,14.1693,,,-1.4700000000000002,
1943-01-31,,,,4.16,2.79,,,14.3037,,,-1.37,
1943-02-28,,,,4.08,2.77,,,14.6801,,,-1.31,
1943-03-31,,,,4.01,2.76,,,14.7877,,,-1.25,
1943-04-30,,,,3.96,2.76,,,14.9759,,,-1.2000000000000002,
1943-05-31,,,,3.91,2.74,,,15.0834,,,-1.17,
1943-06-30,,,,3.88,2.72,,,15.0028,,,-1.1599999999999997,
1943-07-31,,,,3.81,2.69,,,15.4599,,,-1.12,
1943-08-31,,,,3.81,2.69,,,15.7825,,,-1.12,
1943-09-30,,,,3.83,2.69,,,16.1858,,,-1.1400000000000001,
1943-10-31,,,,3.82,2.7,,,16.4278,,,-1.1199999999999997,
1943-11-30,,,,3.83,2.71,,,16.6429,,,-1.12,
1943-12-31,,,,3.82,2.74,,,16.4278,,,-1.0799999999999996,
1944-01-31,,,,3.76,2.72,,,16.616,,,-1.0399999999999996,
1944-02-29,,,,3.72,2.74,,,16.7504,,,-0.98,
1944-03-31,,,,3.7,2.74,,,16.7235,,,-0.96,
1944-04-30,,,,3.68,2.74,,,16.7235,,,-0.94,
1944-05-31,,,,3.63,2.73,,,16.616,,,-0.8999999999999999,
1944-06-30,,,,3.59,2.73,,,16.5622,,,-0.8599999999999999,
1944-07-31,,,,3.57,2.72,,,16.5353,,,-0.8499999999999996,
1944-08-31,,,,3.55,2.71,,,16.7504,,,-0.8399999999999999,
1944-09-30,,,,3.56,2.72,,,16.6429,,,-0.8399999999999999,
1944-10-31,,,,3.55,2.72,,,16.6967,,,-0.8299999999999996,
1944-11-30,,,,3.53,2.72,,,16.5622,,,-0.8099999999999996,
1944-12-31,,,,3.49,2.7,,,16.5084,,,-0.79,
1945-01-31,,,,3.46,2.69,,,16.3471,,,-0.77,
1945-02-28,,,,3.41,2.65,,,16.2934,,,-0.7600000000000002,
1945-03-31,,,,3.38,2.62,,,16.1858,,,-0.7599999999999998,
1945-04-30,,,,3.36,2.61,,,15.8901,,,-0.75,
1945-05-31,,,,3.32,2.62,,,15.4599,,,-0.6999999999999997,
1945-06-30,,,,3.29,2.61,,,15.1103,,,-0.6800000000000002,
1945-07-31,,,,3.26,2.6,,,14.7608,,,-0.6599999999999997,
1945-08-31,,,,3.26,2.61,,,13.2283,,,-0.6499999999999999,
1945-09-30,,,,3.24,2.62,,,12.0453,,,-0.6200000000000001,
1945-10-31,,,,3.2,2.62,,,11.5613,,,-0.5800000000000001,
1945-11-30,,,,3.15,2.62,,,11.9915,,,-0.5299999999999998,
1945-12-31,,,,3.1,2.61,,,12.0453,,,-0.4900000000000002,
1946-01-31,,,,3.01,2.54,,,11.3731,,,-0.46999999999999975,
1946-02-28,,,,2.95,2.48,,,10.8085,,,-0.4700000000000002,
1946-03-31,,,,2.94,2.47,,,11.9377,,,-0.46999999999999975,
1946-04-30,,,,2.96,2.46,,,11.7226,,,-0.5,
1946-05-31,,,,3.02,2.51,,,11.2924,,,-0.5100000000000002,
1946-06-30,,,,3.03,2.49,,,11.9915,,,-0.5399999999999996,
1946-07-31,,,,3.03,2.48,,,12.3948,,,-0.5499999999999998,
1946-08-31,,,,3.03,2.51,,,12.8519,,,-0.52,
1946-09-30,,,,3.1,2.58,,,13.0938,,,-0.52,
1946-10-31,,,,3.15,2.6,,,13.3358,,,-0.5499999999999998,
1946-11-30,,,,3.17,2.59,,,13.4165,,,-0.5800000000000001,
1946-12-31,,,,3.17,2.61,,,13.4971,,,-0.56,
1947-01-31,,,,3.13,2.57,,,13.6585,,,-0.56,
1947-02-28,,,,3.12,2.55,,,13.7391,,,-0.5700000000000003,
1947-03-31,,,,3.15,2.55,,,13.8198,,,-0.6000000000000001,
1947-04-30,,,,3.16,2.53,,,13.7122,,,-0.6300000000000003,
1947-05-31,,,,3.17,2.53,,,13.766,,,-0.6400000000000001,
