DATE,DGS10,DGS5,DGS1,BAA,AAA,CORESTICKM159SFRBATL,UNRATE,INDPRO,TERM,CURVE,DEFAULT,INFLATION
1947-06-30,,,,3.21,2.55,,,13.766,,,-0.6600000000000001,
1947-07-31,,,,3.18,2.55,,,13.6853,,,-0.6300000000000003,
1947-08-31,,,,3.17,2.56,,,13.766,,,-0.6099999999999999,
1947-09-30,,,,3.23,2.61,,,13.8736,,,-0.6200000000000001,
1947-10-31,,,,3.35,2.7,,,14.008,,,-0.6499999999999999,
1947-11-30,,,,3.44,2.77,,,14.1962,,,-0.6699999999999999,
1947-12-31,,,,3.52,2.86,,,14.25,,,-0.6600000000000001,
1948-01-31,,,,3.52,2.86,,3.4,14.3306,,,-0.6600000000000001,
1948-02-29,,,,3.53,2.85,,3.8,14.3575,,,-0.6799999999999997,
1948-03-31,,,,3.53,2.83,,4.0,14.1962,,,-0.6999999999999997,
1948-04-30,,,,3.47,2.78,,3.9,14.2231,,,-0.6900000000000004,
1948-05-31,,,,3.38,2.76,,3.5,14.4651,,,-0.6200000000000001,
1948-06-30,,,,3.34,2.76,,3.6,14.6533,,,-0.5800000000000001,
1948-07-31,,,,3.37,2.81,,3.6,14.6533,,,-0.56,
1948-08-31,,,,3.44,2.84,,3.9,14.5995,,,-0.6000000000000001,
1948-09-30,,,,3.45,2.84,,3.8,14.4919,,,-0.6100000000000003,
1948-10-31,,,,3.5,2.84,,3.7,14.5995,,,-0.6600000000000001,
1948-11-30,,,,3.53,2.84,,3.8,14.4113,,,-0.69,
1948-12-31,,,,3.53,2.79,,4.0,14.2768,,,-0.7399999999999998,
1949-01-31,,,,3.46,2.71,,4.3,14.1424,,,-0.75,
1949-02-28,,,,3.45,2.71,,4.7,14.008,,,-0.7400000000000002,
1949-03-31,,,,3.47,2.7,,5.0,13.7391,,,-0.77,
1949-04-30,,,,3.45,2.7,,5.3,13.6585,,,-0.75,
1949-05-31,,,,3.45,2.71,,6.1,13.4702,,,-0.7400000000000002,
1949-06-30,,,,3.47,2.71,,6.2,13.4434,,,-0.7600000000000002,
1949-07-31,,,,3.46,2.67,,6.7,13.4165,,,-0.79,
1949-08-31,,,,3.4,2.62,,6.8,13.5509,,,-0.7799999999999998,
1949-09-30,,,,3.37,2.6,,6.6,13.6854,,,-0.77,
1949-10-31,,,,3.36,2.61,,7.9,13.1745,,,-0.75,
1949-11-30,,,,3.35,2.6,,6.4,13.524,,,-0.75,
1949-12-31,,,,3.31,2.58,,6.6,13.766,,,-0.73,
1950-01-31,,,,3.24,2.57,,6.5,14.008,,,-0.6700000000000004,
1950-02-28,,,,3.24,2.58,,6.4,14.0618,,,-0.6600000000000001,
1950-03-31,,,,3.24,2.58,,6.3,14.5188,,,-0.6600000000000001,
1950-04-30,,,,3.23,2.6,,5.8,15.0028,,,-0.6299999999999999,
1950-05-31,,,,3.25,2.61,,5.5,15.3523,,,-0.6400000000000001,
1950-06-30,,,,3.28,2.62,,5.4,15.8094,,,-0.6599999999999997,
1950-07-31,,,,3.32,2.65,,5.0,16.3202,,,-0.6699999999999999,
1950-08-31,,,,3.23,2.61,,4.5,16.8311,,,-0.6200000000000001,
1950-09-30,,,,3.21,2.64,,4.4,16.7235,,,-0.5699999999999998,
1950-10-31,,,,3.22,2.67,,4.2,16.8311,,,-0.5500000000000003,
1950-11-30,,,,3.22,2.67,,4.2,16.8042,,,-0.5500000000000003,
1950-12-31,,,,3.2,2.67,,4.3,17.1,,,-0.5300000000000002,
1951-01-31,,,,3.17,2.66,,3.7,17.1537,,,-0.5099999999999998,
1951-02-28,,,,3.16,2.66,,3.4,17.2613,,,-0.5,
1951-03-31,,,,3.23,2.78,,3.4,17.3419,,,-0.4500000000000002,
1951-04-30,,,,3.35,2.87,,3.1,17.3688,,,-0.48,
1951-05-31,,,,3.4,2.89,,3.0,17.3151,,,-0.5099999999999998,
1951-06-30,,,,3.49,2.94,,3.2,17.2344,,,-0.5500000000000003,
1951-07-31,,,,3.53,2.94,,3.1,16.9655,,,-0.5899999999999999,
1951-08-31,,,,3.5,2.88,,3.1,16.8042,,,-0.6200000000000001,
1951-09-30,,,,3.46,2.84,,3.3,16.9118,,,-0.6200000000000001,
1951-10-31,,,,3.5,2.89,,3.5,16.8849,,,-0.6099999999999999,
1951-11-30,,,,3.56,2.96,,3.5,17.0193,,,-0.6000000000000001,
1951-12-31,,,,3.61,3.01,,3.1,17.1268,,,-0.6000000000000001,
1952-01-31,,,,3.59,2.98,,3.2,17.315,,,-0.6099999999999999,
1952-02-29,,,,3.53,2.93,,3.1,17.4226,,,-0.5999999999999996,
1952-03-31,,,,3.51,2.96,,2.9,17.4764,,,-0.5499999999999998,
1952-04-30,,,,3.5,2.93,,2.9,17.315,,,-0.5699999999999998,
1952-05-31,,,,3.49,2.93,,3.0,17.1537,,,-0.56,
1952-06-30,,,,3.5,2.94,,3.0,16.9924,,,-0.56,
1952-07-31,,,,3.5,2.95,,3.2,16.7235,,,-0.5499999999999998,
1952-08-31,,,,3.51,2.94,,3.4,17.799,,,-0.5699999999999998,
1952-09-30,,,,3.52,2.95,,3.1,18.4443,,,-0.5699999999999998,
1952-10-31,,,,3.54,3.01,,3.0,18.6325,,,-0.5300000000000002,
1952-11-30,,,,3.53,2.98,,2.8,19.0089,,,-0.5499999999999998,
1952-12-31,,,,3.51,2.97,,2.7,19.1164,,,-0.5399999999999996,
1953-01-31,,,,3.51,3.02,,2.9,19.1702,,,-0.48999999999999977,
1953-02-28,,,,3.53,3.07,,2.6,19.2778,,,-0.45999999999999996,
1953-03-31,,,,3.57,3.12,,2.6,19.4391,,,-0.44999999999999973,
1953-04-30,,,,3.65,3.23,,2.7,19.5198,,,-0.41999999999999993,
1953-05-31,,,,3.78,3.34,,2.5,19.6273,,,-0.43999999999999995,
1953-06-30,,,,3.86,3.4,,2.5,19.5466,,,-0.45999999999999996,
1953-07-31,,,,3.86,3.28,,2.6,19.7886,,,-0.5800000000000001,
1953-08-31,,,,3.85,3.24,,2.7,19.6811,,,-0.6099999999999999,
1953-09-30,,,,3.88,3.29,,2.9,19.2778,,,-0.5899999999999999,
1953-10-31,,,,3.82,3.16,,3.1,19.1165,,,-0.6599999999999997,
1953-11-30,,,,3.75,3.11,,3.5,18.6594,,,-0.6400000000000001,
1953-12-31,,,,3.74,3.13,,4.5,18.2023,,,-0.6100000000000003,
1954-01-31,,,,3.71,3.06,,4.9,18.0679,,,-0.6499999999999999,
1954-02-28,,,,3.61,2.95,,5.2,18.1217,,,-0.6599999999999997,
1954-03-31,,,,3.51,2.86,,5.7,18.0141,,,-0.6499999999999999,
1954-04-30,,,,3.47,2.85,,5.9,17.9066,,,-0.6200000000000001,
1954-05-31,,,,3.47,2.88,,5.9,18.0141,,,-0.5900000000000003,
1954-06-30,,,,3.49,2.9,,5.6,18.0679,,,-0.5900000000000003,
1954-07-31,,,,3.5,2.89,,5.8,18.0948,,,-0.6099999999999999,
1954-08-31,,,,3.49,2.87,,6.0,18.0679,,,-0.6200000000000001,
1954-09-30,,,,3.47,2.89,,6.1,18.0948,,,-0.5800000000000001,
1954-10-31,,,,3.46,2.87,,5.7,18.3099,,,-0.5899999999999999,
1954-11-30,,,,3.45,2.89,,5.3,18.6056,,,-0.56,
1954-12-31,,,,3.45,2.9,,5.0,18.8476,,,-0.5500000000000003,
1955-01-31,,,,3.45,2.93,,4.9,19.2778,,,-0.52,
1955-02-28,,,,3.47,2.93,,4.7,19.5198,,,-0.54,
1955-03-31,,,,3.48,3.02,,4.6,19.9768,,,-0.45999999999999996,
1955-04-30,,,,3.49,3.01,,4.7,20.2188,,,-0.4800000000000004,
1955-05-31,,,,3.5,3.04,,4.3,20.5414,,,-0.45999999999999996,
1955-06-30,,,,3.51,3.05,,4.2,20.5684,,,-0.45999999999999996,
1955-07-31,,,,3.52,3.06,,4.0,20.7297,,,-0.45999999999999996,
1955-08-31,,,,3.56,3.11,,4.2,20.7028,,,-0.4500000000000002,
1955-09-30,,,,3.59,3.13,,4.1,20.8372,,,-0.45999999999999996,
1955-10-31,,,,3.59,3.1,,4.3,21.1867,,,-0.48999999999999977,
1955-11-30,,,,3.58,3.1,,4.2,21.2405,,,-0.48,
1955-12-31,,,,3.62,3.15,,4.2,21.3212,,,-0.4700000000000002,
1956-01-31,,,,3.6,3.11,,4.0,21.4556,,,-0.4900000000000002,
1956-02-29,,,,3.58,3.08,,3.9,21.2674,,,-0.5,
1956-03-31,,,,3.6,3.1,,4.2,21.2674,,,-0.5,
1956-04-30,,,,3.68,3.24,,4.0,21.4287,,,-0.43999999999999995,
1956-05-31,,,,3.73,3.28,,4.3,21.2405,,,-0.4500000000000002,
1956-06-30,,,,3.76,3.26,,4.3,21.0523,,,-0.5,
1956-07-31,,,,3.8,3.28,,4.4,20.407,,,-0.52,
1956-08-31,,,,3.93,3.43,,4.1,21.2405,,,-0.5,
1956-09-30,,,,4.07,3.56,,3.9,21.7245,,,-0.5100000000000002,
1956-10-31,,,,4.17,3.59,,3.9,21.9127,,,-0.5800000000000001,
1956-11-30,,,,4.24,3.69,,4.3,21.7245,,,-0.5500000000000003,
1956-12-31,,,,4.37,3.75,,4.2,22.0471,,,-0.6200000000000001,
1957-01-31,,,,4.49,3.77,,4.2,21.9665,,,-0.7200000000000002,
1957-02-28,,,,4.47,3.67,,3.9,22.1816,,,-0.7999999999999998,
1957-03-31,,,,4.43,3.66,,3.7,22.1547,,,-0.7699999999999996,
1957-04-30,,,,4.44,3.67,,3.9,21.8589,,,-0.7700000000000005,
1957-05-31,,,,4.52,3.74,,4.1,21.7782,,,-0.7799999999999994,
1957-06-30,,,,4.63,3.91,,4.3,21.832,,,-0.7199999999999998,
1957-07-31,,,,4.73,3.99,,4.2,21.9665,,,-0.7400000000000002,
1957-08-31,,,,4.82,4.1,,4.1,21.9665,,,-0.7200000000000006,
1957-09-30,,,,4.93,4.12,,4.4,21.7783,,,-0.8099999999999996,
1957-10-31,,,,4.99,4.1,,4.5,21.4556,,,-0.8900000000000006,
1957-11-30,,,,5.09,4.08,,5.1,20.9448,,,-1.0099999999999998,
1957-12-31,,,,5.03,3.81,,5.2,20.5414,,,-1.2200000000000002,
1958-01-31,,,,4.83,3.6,,5.8,20.165,,,-1.23,
1958-02-28,,,,4.66,3.59,,6.4,19.7349,,,-1.0700000000000003,
1958-03-31,,,,4.68,3.63,,6.7,19.4929,,,-1.0499999999999998,
1958-04-30,,,,4.67,3.6,,7.4,19.1702,,,-1.0699999999999998,
1958-05-31,,,,4.62,3.57,,7.4,19.3584,,,-1.0500000000000003,
1958-06-30,,,,4.55,3.57,,7.3,19.8693,,,-0.98,
1958-07-31,,,,4.53,3.67,,7.5,20.165,,,-0.8600000000000003,
1958-08-31,,,,4.67,3.85,,7.4,20.5683,,,-0.8199999999999998,
1958-09-30,,,,4.87,4.09,,7.1,20.7566,,,-0.7800000000000002,
1958-10-31,,,,4.92,4.11,,6.7,20.9985,,,-0.8099999999999996,
1958-11-30,,,,4.87,4.09,,6.2,21.6169,,,-0.7800000000000002,
1958-12-31,,,,4.85,4.08,,6.2,21.6438,,,-0.7699999999999996,
1959-01-31,,,,4.87,4.12,,6.0,21.9665,,,-0.75,
1959-02-28,,,,4.89,4.14,,5.9,22.3966,,,-0.75,
1959-03-31,,,,4.85,4.13,,5.6,22.7193,,,-0.7199999999999998,
1959-04-30,,,,4.86,4.23,,5.2,23.2032,,,-0.6299999999999999,
1959-05-31,,,,4.96,4.37,,5.1,23.5528,,,-0.5899999999999999,
1959-06-30,,,,5.04,4.46,,5.0,23.5797,,,-0.5800000000000001,
1959-07-31,,,,5.08,4.47,,5.1,23.015,,,-0.6100000000000003,
1959-08-31,,,,5.09,4.43,,5.2,22.2353,,,-0.6600000000000001,
1959-09-30,,,,5.18,4.52,,5.5,22.2084,,,-0.6600000000000001,
1959-10-31,,,,5.28,4.57,,5.7,22.0471,,,-0.71,
1959-11-30,,,,5.26,4.56,,5.8,22.1816,,,-0.7000000000000002,
1959-12-31,,,,5.28,4.58,,5.3,23.5528,,,-0.7000000000000002,
1960-01-31,,,,5.34,4.61,,5.2,24.1712,,,-0.7299999999999995,
1960-02-29,,,,5.34,4.56,,4.8,23.9561,,,-0.7800000000000002,
1960-03-31,,,,5.25,4.49,,5.4,23.741,,,-0.7599999999999998,
1960-04-30,,,,5.2,4.45,,5.2,23.5528,,,-0.75,
1960-05-31,,,,5.28,4.46,,5.1,23.5259,,,-0.8200000000000003,
1960-06-30,,,,5.26,4.45,,5.4,23.2301,,,-0.8099999999999996,
1960-07-31,,,,5.22,4.41,,5.5,23.1495,,,-0.8099999999999996,
1960-08-31,,,,5.08,4.28,,5.6,23.1226,,,-0.7999999999999998,
1960-09-30,,,,5.01,4.25,,5.5,22.8806,,,-0.7599999999999998,
1960-10-31,,,,5.11,4.3,,6.1,22.8537,,,-0.8100000000000005,
1960-11-30,,,,5.08,4.31,,6.1,22.5311,,,-0.7700000000000005,
1960-12-31,,,,5.1,4.35,,6.6,22.1009,,,-0.75,
1961-01-31,,,,5.1,4.32,,6.6,22.1278,,,-0.7799999999999994,
1961-02-28,,,,5.07,4.27,,6.9,22.1009,,,-0.8000000000000007,
1961-03-31,,,,5.02,4.22,,6.9,22.2353,,,-0.7999999999999998,
1961-04-30,,,,5.01,4.25,,7.0,22.6924,,,-0.7599999999999998,
1961-05-31,,,,5.01,4.27,,7.1,23.0419,,,-0.7400000000000002,
1961-06-30,,,,5.03,4.33,,6.9,23.3646,,,-0.7000000000000002,
1961-07-31,,,,5.09,4.41,,7.0,23.6334,,,-0.6799999999999997,
1961-08-31,,,,5.11,4.45,,6.6,23.8485,,,-0.6600000000000001,
1961-09-30,,,,5.12,4.45,,6.7,23.8217,,,-0.6699999999999999,
1961-10-31,,,,5.13,4.42,,6.5,24.2787,,,-0.71,
1961-11-30,,,,5.11,4.39,,6.1,24.6551,,,-0.7200000000000006,
1961-12-31,,,,5.1,4.42,,6.0,24.8702,,,-0.6799999999999997,
1962-01-31,,,,5.08,4.42,,5.8,24.6551,,,-0.6600000000000001,
1962-02-28,,,,5.07,4.42,,5.5,25.0584,,,-0.6500000000000004,
1962-03-31,,,,5.04,4.39,,5.6,25.1929,,,-0.6500000000000004,
1962-04-30,,,,5.02,4.33,,5.6,25.2466,,,-0.6899999999999995,
1962-05-31,,,,5.0,4.28,,5.5,25.2197,,,-0.7199999999999998,
1962-06-30,,,,5.02,4.28,,5.5,25.166,,,-0.7399999999999993,
1962-07-31,,,,5.05,4.34,,5.4,25.4079,,,-0.71,
1962-08-31,,,,5.06,4.35,,5.7,25.4348,,,-0.71,
1962-09-30,,,,5.03,4.32,,5.6,25.5962,,,-0.71,
1962-10-31,,,,4.99,4.28,,5.4,25.6231,,,-0.71,
1962-11-30,,,,4.96,4.25,,5.7,25.7306,,,-0.71,
1962-12-31,,,,4.92,4.24,,5.5,25.7306,,,-0.6799999999999997,
1963-01-31,,,,4.91,4.21,,5.7,25.9188,,,-0.7000000000000002,
1963-02-28,,,,4.89,4.19,,5.9,26.2146,,,-0.6999999999999993,
1963-03-31,,,,4.88,4.19,,5.7,26.3759,,,-0.6899999999999995,
1963-04-30,,,,4.87,4.21,,5.7,26.6179,,,-0.6600000000000001,
1963-05-31,,,,4.85,4.22,,5.9,26.9405,,,-0.6299999999999999,
1963-06-30,,,,4.84,4.23,,5.6,27.0212,,,-0.6099999999999994,
1963-07-31,,,,4.84,4.26,,5.6,26.9136,,,-0.5800000000000001,
1963-08-31,,,,4.83,4.29,,5.4,26.9674,,,-0.54,
1963-09-30,,,,4.84,4.31,,5.5,27.2362,,,-0.5300000000000002,
1963-10-31,,,,4.83,4.32,,5.5,27.4245,,,-0.5099999999999998,
1963-11-30,,,,4.84,4.33,,5.7,27.5589,,,-0.5099999999999998,
1963-12-31,,,,4.85,4.35,,5.5,27.5051,,,-0.5,
1964-01-31,,,,4.83,4.39,,5.6,27.7471,,,-0.4400000000000004,
1964-02-29,,,,4.83,4.36,,5.4,27.9353,,,-0.46999999999999975,
1964-03-31,,,,4.83,4.38,,5.4,27.9353,,,-0.4500000000000002,
1964-04-30,,,,4.85,4.4,,5.3,28.3924,,,-0.4499999999999993,
1964-05-31,,,,4.85,4.41,,5.1,28.5537,,,-0.4399999999999995,
1964-06-30,,,,4.85,4.41,,5.2,28.6344,,,-0.4399999999999995,
1964-07-31,,,,4.83,4.4,,4.9,28.8226,,,-0.4299999999999997,
1964-08-31,,,,4.82,4.41,,5.0,29.0108,,,-0.41000000000000014,
1964-09-30,,,,4.82,4.42,,5.1,29.1183,,,-0.40000000000000036,
1964-10-31,,,,4.81,4.42,,5.1,28.715,,,-0.3899999999999997,
1964-11-30,,,,4.81,4.43,,4.8,29.6023,,,-0.3799999999999999,
1964-12-31,,,,4.81,4.44,,5.0,29.9518,,,-0.3699999999999992,
1965-01-31,,,,4.8,4.43,,4.9,30.2744,,,-0.3700000000000001,
1965-02-28,,,,4.78,4.41,,5.1,30.4627,,,-0.3700000000000001,
1965-03-31,,,,4.78,4.42,,4.7,30.866,,,-0.3600000000000003,
1965-04-30,,,,4.8,4.43,,4.8,31.0004,,,-0.3700000000000001,
1965-05-31,,,,4.81,4.44,,4.6,31.2424,,,-0.3699999999999992,
1965-06-30,,,,4.85,4.46,,4.6,31.4844,,,-0.3899999999999997,
1965-07-31,,,,4.88,4.48,,4.4,31.7801,,,-0.39999999999999947,
1965-08-31,,,,4.88,4.49,,4.4,31.9145,,,-0.3899999999999997,
1965-09-30,,,,4.91,4.52,,4.3,31.9952,,,-0.39000000000000057,
1965-10-31,,,,4.93,4.56,,4.2,32.3179,,,-0.3700000000000001,
1965-11-30,,,,4.95,4.6,,4.1,32.4523,,,-0.35000000000000053,
1965-12-31,,,,5.02,4.68,,4.0,32.8556,,,-0.33999999999999986,
1966-01-31,,,,5.06,4.74,,4.0,33.1782,,,-0.3199999999999994,
1966-02-28,,,,5.12,4.78,,3.8,33.3933,,,-0.33999999999999986,
1966-03-31,,,,5.32,4.92,,3.8,33.8504,,,-0.40000000000000036,
1966-04-30,,,,5.41,4.96,,3.8,33.9042,,,-0.4500000000000002,
1966-05-31,,,,5.48,4.98,,3.9,34.2268,,,-0.5,
1966-06-30,,,,5.58,5.07,,3.8,34.3881,,,-0.5099999999999998,
1966-07-31,,,,5.68,5.16,,3.8,34.5763,,,-0.5199999999999996,
1966-08-31,,,,5.83,5.31,,3.8,34.6032,,,-0.5200000000000005,
1966-09-30,,,,6.09,5.49,,3.7,34.9259,,,-0.5999999999999996,
1966-10-31,,,,6.1,5.41,,3.7,35.1678,,,-0.6899999999999995,
1966-11-30,,,,6.13,5.35,,3.6,34.9258,,,-0.7800000000000002,
1966-12-31,,,,6.18,5.39,,3.8,35.0065,,,-0.79,
1967-01-31,,,,5.97,5.2,,3.9,35.1716,,,-0.7699999999999996,
1967-02-28,,,,5.82,5.03,,3.8,34.7727,,,-0.79,
1967-03-31,,,,5.85,5.13,,3.8,34.5767,,,-0.7199999999999998,
1967-04-30,,,,5.83,5.11,,3.8,34.9028,,,-0.7199999999999998,
1967-05-31,,,,5.96,5.24,,3.8,34.5983,,,-0.7199999999999998,
1967-06-30,,,,6.15,5.44,,3.9,34.594,,,-0.71,
1967-07-31,,,,6.26,5.58,,3.8,34.5152,,,-0.6799999999999997,
1967-08-31,,,,6.33,5.62,,3.8,35.1765,,,-0.71,
1967-09-30,,,,6.4,5.65,,3.8,35.1194,,,-0.75,
1967-10-31,,,,6.52,5.82,,4.0,35.4054,,,-0.6999999999999993,
1967-11-30,,,,6.72,6.07,,3.9,35.9118,,,-0.6499999999999995,
1967-12-31,,,,6.93,6.19,3.383497007,3.8,36.2985,,,-0.7399999999999993,
1968-01-31,,,,6.84,6.17,3.659987292,3.7,36.2595,,,-0.6699999999999999,
1968-02-29,,,,6.8,6.1,3.682012499,3.8,36.3894,,,-0.7000000000000002,
1968-03-31,,,,6.85,6.11,4.151667589,3.7,36.503,,,-0.7399999999999993,
1968-04-30,,,,6.97,6.21,4.165427174,3.5,36.5558,,,-0.7599999999999998,
1968-05-31,,,,7.03,6.27,4.097704474,3.5,36.9659,,,-0.7600000000000007,
1968-06-30,,,,7.07,6.28,4.557597098,3.7,37.1017,,,-0.79,
1968-07-31,,,,6.98,6.24,4.766361188,3.7,37.0448,,,-0.7400000000000002,
1968-08-31,,,,6.82,6.02,4.960194431,3.5,37.1482,,,-0.8000000000000007,
1968-09-30,,,,6.79,5.97,4.961849181,3.4,37.2889,,,-0.8200000000000003,
1968-10-31,,,,6.84,6.09,5.198351909,3.4,37.3629,,,-0.75,
1968-11-30,,,,7.01,6.19,5.414944837,3.4,37.8462,,,-0.8199999999999994,
1968-12-31,,,,7.23,6.45,5.72486893,3.4,37.9657,,,-0.7800000000000002,0.5259098627522945
1969-01-31,,,,7.32,6.59,5.765763045,3.4,38.1954,,,-0.7300000000000004,0.45447782788236024
1969-02-28,,,,7.3,6.66,5.769158001,3.4,38.4398,,,-0.6399999999999997,0.4490666654076152
1969-03-31,,,,7.51,6.85,6.143376532,3.4,38.7412,,,-0.6600000000000001,0.39186443257909964
1969-04-30,,,,7.54,6.89,6.524447618,3.4,38.5987,,,-0.6500000000000004,0.4487374602352867
1969-05-31,,,,7.52,6.79,6.799346963,3.4,38.4528,,,-0.7299999999999995,0.5063996401912518
1969-06-30,,,,7.7,6.98,6.392103407,3.5,38.8285,,,-0.7199999999999998,0.33826785345361343
1969-07-31,,,,7.84,7.08,6.404961413,3.5,39.0334,,,-0.7599999999999998,0.29548975070788774
1969-08-31,,,,7.86,6.97,6.430385766,3.5,39.1231,,,-0.8900000000000006,0.25958959139527193
1969-09-30,,,,8.05,7.14,6.850795793,3.7,39.1143,,,-0.910000000000001,0.32258632967982837
1969-10-31,,,,8.22,7.33,6.574721234,3.7,39.1258,,,-0.8900000000000006,0.2348905445201117
1969-11-30,,,,8.25,7.35,6.451706907,3.5,38.757,,,-0.9000000000000004,0.17518203921362052
1969-12-31,,,,8.65,7.72,6.425116862,3.5,38.653,,,-0.9300000000000006,0.11539516439892417
1970-01-31,,,,8.86,7.91,6.628279061,3.9,37.9372,,,-0.9499999999999993,0.13940769886896232
1970-02-28,,,,8.78,7.93,7.09144749,4.2,37.9122,,,-0.8499999999999996,0.20636333625052639
1970-03-31,,,,8.63,7.84,7.030543696,4.4,37.863,,,-0.7900000000000009,0.1348895274497124
1970-04-30,,,,8.7,7.83,6.855423125,4.6,37.7656,,,-0.8699999999999992,0.049483742747598036
1970-05-31,,,,8.98,8.11,6.98585698,4.8,37.7216,,,-0.870000000000001,0.02706110108428228
1970-06-30,,,,9.25,8.48,7.191308106,4.9,37.5996,,,-0.7699999999999996,0.11780970336123775
1970-07-31,,,,9.4,8.44,7.04714037,5.0,37.6919,,,-0.9600000000000009,0.09554900244256914
1970-08-31,,,,9.44,8.13,7.154475413,5.1,37.6247,,,-1.3099999999999987,0.1067035616181673
1970-09-30,,,,9.39,8.09,7.121184091,5.4,37.3654,,,-1.3000000000000007,0.03870919682546248
1970-10-31,,,,9.33,8.03,7.097174731,5.5,36.6179,,,-1.3000000000000007,0.07646460034846503
1970-11-30,,,,9.38,8.05,7.376794582,5.9,36.3961,,,-1.33,0.1339944732359757
1970-12-31,,,,9.12,7.64,7.381000774,6.1,37.232,,,-1.4799999999999995,0.13869441639774505
1971-01-31,,,,8.74,7.36,7.042661405,5.9,37.5184,,,-1.38,0.06064093718618424
1971-02-28,,,,8.39,7.08,6.360389898,5.9,37.4469,,,-1.3100000000000005,-0.10879979889579894
1971-03-31,,,,8.46,7.21,5.533559236,6.0,37.4063,,,-1.2500000000000009,-0.23943281059042554
1971-04-30,,,,8.45,7.25,5.338291383,5.9,37.6164,,,-1.1999999999999993,-0.2501344000857917
1971-05-31,,,,8.62,7.53,5.094236396,5.9,37.8073,,,-1.089999999999999,-0.3157778915682121
1971-06-30,,,,8.75,7.64,5.273268229,5.9,37.9658,,,-1.1100000000000003,-0.31022276161936446
1971-07-31,,,,8.76,7.64,5.199542864,6.0,37.8556,,,-1.12,-0.3040512023072466
1971-08-31,,,,8.76,7.59,4.947926701,6.1,37.6359,,,-1.17,-0.3687694522240428
1971-09-30,,,,8.59,7.44,4.707522595,6.0,38.2476,,,-1.1499999999999995,-0.4139122351872606
